시	군/구	동	단지명	전용면적(㎡)	계약년	계약월	계약일	거래금액(만원)	층	건축년도
서울특별시	강남구	논현동	마일스디오빌	36.29	2021	10	2	41000	6	2004
서울특별시	강남구	논현동	마일스디오빌	36.29	2021	11	15	35450	3	2004
서울특별시	강남구	논현동	마일스디오빌	36.29	2021	12	15	39300	5	2004
서울특별시	강남구	논현동	브라운스톤	232.54	2021	2	2	250000	6	2005
서울특별시	강남구	논현동	브라운스톤	243.94	2021	5	10	240000	4	2005
서울특별시	강남구	논현동	브라운스톤	235.81	2021	5	14	280000	4	2005
서울특별시	강남구	논현동	비쥬힐	78.54	2021	11	16	95000	4	2003
서울특별시	강남구	논현동	스위트캐슬레지던스	164.04	2021	2	8	170000	3	2004
서울특별시	강남구	논현동	스위트캐슬레지던스	143.28	2021	3	30	165000	1	2004
서울특별시	강남구	논현동	스위트캐슬레지던스	105.96	2021	5	27	135000	1	2004
서울특별시	강남구	논현동	신동아(22)	35.73	2021	1	4	84000	2	1997
서울특별시	강남구	논현동	신동아(22)	84.52	2021	2	3	165000	5	1997
서울특별시	강남구	논현동	신동아(22)	114.34	2021	2	3	200000	9	1997
서울특별시	강남구	논현동	신동아(22)	35.73	2021	2	6	95000	7	1997
서울특별시	강남구	논현동	신동아(22)	84.52	2021	3	18	156700	3	1997
서울특별시	강남구	논현동	신동아(22)	35.73	2021	4	27	90000	4	1997
서울특별시	강남구	논현동	신동아(22)	84.69	2021	4	27	173500	9	1997
서울특별시	강남구	논현동	신동아(22)	35.73	2021	4	29	92000	5	1997
서울특별시	강남구	논현동	신동아(22)	84.52	2021	5	4	168500	12	1997
서울특별시	강남구	논현동	신동아(22)	35.73	2021	5	5	93000	10	1997
서울특별시	강남구	논현동	신동아(22)	114.34	2021	5	14	180000	1	1997
서울특별시	강남구	논현동	신동아(22)	114.34	2021	5	17	198000	13	1997
서울특별시	강남구	논현동	신동아(22)	84.52	2021	5	26	145000	1	1997
서울특별시	강남구	논현동	신동아(22)	35.73	2021	6	2	94000	7	1997
서울특별시	강남구	논현동	신동아(22)	35.73	2021	7	8	91000	4	1997
서울특별시	강남구	논현동	신동아(22)	35.73	2021	7	19	94000	10	1997
서울특별시	강남구	논현동	신동아(22)	35.73	2021	7	30	95500	10	1997
서울특별시	강남구	논현동	신동아(22)	35.73	2021	8	5	93000	3	1997
서울특별시	강남구	논현동	신동아(22)	84.52	2021	9	15	175000	6	1997
서울특별시	강남구	논현동	신동아(22)	84.52	2021	9	15	175000	6	1997
서울특별시	강남구	논현동	쌍용	59.91	2021	1	26	107000	6	1996
서울특별시	강남구	논현동	쌍용	59.91	2021	3	24	107000	6	1996
서울특별시	강남구	논현동	쌍용	59.91	2021	4	29	111000	6	1996
서울특별시	강남구	논현동	아크로힐스논현	84.13	2021	3	13	210000	30	2014
서울특별시	강남구	논현동	아크로힐스논현	113.231	2021	5	20	269000	19	2014
서울특별시	강남구	논현동	아크로힐스논현	113.231	2021	5	28	250000	21	2014
서울특별시	강남구	논현동	아크로힐스논현	84.074	2021	7	24	260000	8	2014
서울특별시	강남구	논현동	아크로힐스논현	84.074	2021	9	9	255000	22	2014
서울특별시	강남구	논현동	아크로힐스논현	84.013	2021	10	24	262000	24	2014
서울특별시	강남구	논현동	아크로힐스논현	84.074	2021	10	25	246000	19	2014
서울특별시	강남구	논현동	애플타운	36.11	2021	11	15	40500	1	2002
서울특별시	강남구	논현동	애플타운	32.2	2021	11	15	37000	2	2002
서울특별시	강남구	논현동	애플타운	36.11	2021	11	15	41500	2	2002
서울특별시	강남구	논현동	애플타운	36.11	2021	11	15	41500	2	2002
서울특별시	강남구	논현동	애플타운	36.11	2021	11	15	44000	4	2002
서울특별시	강남구	논현동	애플타운	68.31	2021	11	15	78600	2	2002
서울특별시	강남구	논현동	애플타운	29.9	2021	11	15	34300	2	2002
서울특별시	강남구	논현동	애플타운	68.31	2021	11	15	83200	3	2002
서울특별시	강남구	논현동	애플타운	32.2	2021	11	15	39200	3	2002
서울특별시	강남구	논현동	애플타운	36.11	2021	11	15	44000	3	2002
서울특별시	강남구	논현동	애플타운	36.11	2021	11	15	40500	1	2002
서울특별시	강남구	논현동	애플타운	36.11	2021	11	15	44000	3	2002
서울특별시	강남구	논현동	애플타운	133.44	2021	11	15	173200	6	2002
서울특별시	강남구	논현동	애플타운	29.9	2021	11	15	36400	4	2002
서울특별시	강남구	논현동	애플타운	68.31	2021	11	15	83200	4	2002
서울특별시	강남구	논현동	애플타운	68.31	2021	11	15	83200	4	2002
서울특별시	강남구	논현동	애플타운	29.9	2021	11	15	36400	3	2002
서울특별시	강남구	논현동	애플타운	32.2	2021	11	15	36100	1	2002
서울특별시	강남구	논현동	우민	74.758	2021	1	19	116000	5	2002
서울특별시	강남구	논현동	우민	79.227	2021	3	30	118500	2	2002
서울특별시	강남구	논현동	우민	79.227	2021	3	30	118500	2	2002
서울특별시	강남구	논현동	우민	74.758	2021	6	11	130000	6	2002
서울특별시	강남구	논현동	우성	110.1	2021	3	16	105000	1	2004
서울특별시	강남구	논현동	은탑리더스카운티	109.36	2021	5	21	130000	4	2003
서울특별시	강남구	논현동	이산	64.23	2021	12	8	60000	5	2011
서울특별시	강남구	논현동	제이빌	75.12	2021	2	9	95000	5	2004
서울특별시	강남구	논현동	지고하임(101동)	80.4	2021	4	24	98000	1	2003
서울특별시	강남구	논현동	지고하임(102동)	77.7	2021	1	16	90000	4	2003
서울특별시	강남구	논현동	청학아파트에이동-비동-씨동	97.18	2021	1	23	140000	6	1976
서울특별시	강남구	논현동	청학아파트에이동-비동-씨동	85.12	2021	1	26	119000	2	1976
서울특별시	강남구	논현동	청학아파트에이동-비동-씨동	85.12	2021	3	18	130000	4	1976
서울특별시	강남구	논현동	청학아파트에이동-비동-씨동	85.12	2021	7	28	135000	4	1976
서울특별시	강남구	논현동	청학아파트에이동-비동-씨동	97.18	2021	8	13	165000	6	1976
서울특별시	강남구	논현동	테크노빌라트	114.3	2021	9	18	127800	5	2002
서울특별시	강남구	논현동	펜트힐루논현	43.392	2021	10	18	105000	8	2021
서울특별시	강남구	논현동	펜트힐루논현	43.392	2021	10	25	110000	4	2021
서울특별시	강남구	논현동	펜트힐루논현	43.392	2021	12	30	108000	4	2021
서울특별시	강남구	논현동	한양빌라트	104.64	2021	7	29	124500	7	1998
서울특별시	강남구	논현동	한양수자인어반게이트	16.2	2021	1	6	24000	2	2013
서울특별시	강남구	논현동	한양수자인어반게이트	16.2	2021	3	3	20000	5	2013
서울특별시	강남구	논현동	한양수자인어반게이트	16.2	2021	3	6	20200	8	2013
서울특별시	강남구	논현동	한양수자인어반게이트	16.2	2021	3	26	22000	9	2013
서울특별시	강남구	논현동	한양수자인어반게이트	16.2	2021	5	21	14200	2	2013
서울특별시	강남구	논현동	한양수자인어반게이트	16.2	2021	12	8	23000	8	2013
서울특별시	강남구	논현동	한진로즈힐	84.94	2021	5	8	173500	8	2004
서울특별시	강남구	논현동	한진로즈힐	84.94	2021	12	14	178000	7	2004
서울특별시	강남구	논현동	한화꿈에그린2차	117.335	2021	3	6	160000	6	2006
서울특별시	강남구	논현동	한화꿈에그린2차	83.7	2021	6	14	132000	5	2006
서울특별시	강남구	논현동	현대넥서스A동	242.48	2021	4	5	180000	6	1997
서울특별시	강남구	논현동	현대넥서스A동	244.61	2021	7	23	259000	5	1997
서울특별시	강남구	논현동	현대넥서스A동	244.61	2021	7	23	259000	5	1997
서울특별시	강남구	논현동	현대넥서스B동	194.92	2021	5	24	185000	7	2000
서울특별시	강남구	대치동	개포우성1	84.81	2021	1	2	285000	12	1983
서울특별시	강남구	대치동	개포우성1	84.81	2021	1	2	285000	12	1983
서울특별시	강남구	대치동	개포우성1	84.81	2021	1	2	285000	12	1983
서울특별시	강남구	대치동	개포우성1	127.61	2021	3	31	371000	4	1983
서울특별시	강남구	대치동	개포우성1	84.81	2021	4	28	300000	5	1983
서울특별시	강남구	대치동	개포우성1	127.61	2021	5	7	390000	8	1983
서울특별시	강남구	대치동	개포우성1	127.61	2021	5	7	390000	8	1983
서울특별시	강남구	대치동	개포우성1	84.81	2021	6	25	294000	15	1983
서울특별시	강남구	대치동	개포우성1	84.81	2021	7	1	280000	13	1983
서울특별시	강남구	대치동	개포우성1	127.61	2021	7	3	402000	9	1983
서울특별시	강남구	대치동	개포우성1	127.61	2021	8	12	406000	13	1983
서울특별시	강남구	대치동	개포우성1	84.81	2021	10	9	318000	5	1983
서울특별시	강남구	대치동	개포우성1	84.81	2021	11	2	311500	12	1983
서울특별시	강남구	대치동	개포우성1	84.81	2021	12	8	318500	12	1983
서울특별시	강남구	대치동	개포우성2	127.78	2021	2	23	378000	11	1984
서울특별시	강남구	대치동	개포우성2	84.69	2021	4	20	295000	13	1984
서울특별시	강남구	대치동	개포우성2	84.69	2021	5	22	289000	1	1984
서울특별시	강남구	대치동	개포우성2	127.78	2021	12	9	420000	4	1984
서울특별시	강남구	대치동	개포우성2	127.78	2021	12	16	390000	8	1984
서울특별시	강남구	대치동	노빌리티빌리지	168.04	2021	1	30	225000	2	1999
서울특별시	강남구	대치동	대우아이빌멤버스(891-26)	35.236	2021	1	14	33500	11	2003
서울특별시	강남구	대치동	대우아이빌멤버스(891-26)	54.966	2021	4	14	65000	12	2003
서울특별시	강남구	대치동	대우아이빌멤버스(891-26)	35.236	2021	6	3	33900	9	2003
서울특별시	강남구	대치동	대우아이빌멤버스(891-26)	35.796	2021	7	29	33000	9	2003
서울특별시	강남구	대치동	대우아이빌멤버스(891-26)	41.112	2021	9	14	52000	11	2003
서울특별시	강남구	대치동	대우아이빌멤버스(891-26)	35.236	2021	12	13	33500	9	2003
서울특별시	강남구	대치동	대우아이빌명문가(891-23)	33.06	2021	4	7	30000	11	2004
서울특별시	강남구	대치동	대우아이빌명문가(891-23)	33.06	2021	4	19	28000	8	2004
서울특별시	강남구	대치동	대우아이빌명문가(891-23)	34.2	2021	8	17	29000	10	2004
서울특별시	강남구	대치동	대우아이빌명문가(891-23)	34.2	2021	8	24	29000	10	2004
서울특별시	강남구	대치동	대우아이빌명문가(891-23)	34.2	2021	8	26	30000	10	2004
서울특별시	강남구	대치동	대우아이빌명문가(891-23)	34.2	2021	9	9	28500	10	2004
서울특별시	강남구	대치동	대우아이빌명문가(891-23)	34.2	2021	9	17	29000	9	2004
서울특별시	강남구	대치동	대우아이빌명문가(891-23)	34.2	2021	10	13	28300	9	2004
서울특별시	강남구	대치동	대치동우정에쉐르1	59.98	2021	4	17	68000	9	2004
서울특별시	강남구	대치동	대치동우정에쉐르1	59.96	2021	5	3	77800	6	2004
서울특별시	강남구	대치동	대치삼성	59.88	2021	1	14	187000	3	2000
서울특별시	강남구	대치동	대치삼성	97.35	2021	1	27	270000	8	2000
서울특별시	강남구	대치동	대치삼성	84.58	2021	11	26	254000	5	2000
서울특별시	강남구	대치동	대치아이파크	114.97	2021	2	18	315000	8	2008
서울특별시	강남구	대치동	대치아이파크	119.58	2021	4	17	335000	12	2008
서울특별시	강남구	대치동	대치아이파크	59.96	2021	7	9	226000	2	2008
서울특별시	강남구	대치동	대치아이파크	59.96	2021	7	29	198000	1	2008
서울특별시	강남구	대치동	대치아이파크	119.58	2021	8	2	370000	18	2008
서울특별시	강남구	대치동	대치아이파크	59.96	2021	9	17	226000	13	2008
서울특별시	강남구	대치동	대치아이파크	149.78	2021	10	7	460000	25	2008
서울특별시	강남구	대치동	대치우성아파트1동-2동-3동-5동-6동-7동	84.69	2021	2	8	227000	7	1984
서울특별시	강남구	대치동	대치우성아파트1동-2동-3동-5동-6동-7동	84.69	2021	2	8	227000	7	1984
서울특별시	강남구	대치동	대치우성아파트1동-2동-3동-5동-6동-7동	84.69	2021	2	23	233500	12	1984
서울특별시	강남구	대치동	대치우성아파트1동-2동-3동-5동-6동-7동	84.69	2021	4	8	233000	8	1984
서울특별시	강남구	대치동	대치우성아파트1동-2동-3동-5동-6동-7동	84.69	2021	4	10	228000	6	1984
서울특별시	강남구	대치동	대치우성아파트1동-2동-3동-5동-6동-7동	84.69	2021	5	17	228000	9	1984
서울특별시	강남구	대치동	대치우성아파트1동-2동-3동-5동-6동-7동	84.69	2021	6	7	233000	8	1984
서울특별시	강남구	대치동	대치우성아파트1동-2동-3동-5동-6동-7동	115.59	2021	7	10	285000	9	1984
서울특별시	강남구	대치동	대치우성아파트1동-2동-3동-5동-6동-7동	115.59	2021	7	22	285000	3	1984
서울특별시	강남구	대치동	대치우성아파트1동-2동-3동-5동-6동-7동	84.69	2021	9	1	239000	9	1984
서울특별시	강남구	대치동	대치우성아파트1동-2동-3동-5동-6동-7동	115.59	2021	9	16	298000	13	1984
서울특별시	강남구	대치동	대치우성아파트1동-2동-3동-5동-6동-7동	84.69	2021	10	16	259000	14	1984
서울특별시	강남구	대치동	대치우성아파트1동-2동-3동-5동-6동-7동	84.69	2021	10	21	250000	3	1984
서울특별시	강남구	대치동	대치한신휴플러스	84.99	2021	6	9	157000	2	2005
서울특별시	강남구	대치동	대치현대	59.82	2021	1	20	164000	21	1999
서울특별시	강남구	대치동	대치현대	59.82	2021	6	7	170000	13	1999
서울특별시	강남구	대치동	대치현대	85	2021	7	30	234000	12	1999
서울특별시	강남구	대치동	대치현대	85	2021	9	8	246000	14	1999
서울특별시	강남구	대치동	대치현대	101.6	2021	11	16	270000	11	1999
서울특별시	강남구	대치동	대치현대	59.82	2021	11	16	175000	17	1999
서울특별시	강남구	대치동	대치효성	59.84	2021	10	24	155000	7	1999
서울특별시	강남구	대치동	동부센트레빌	145.83	2021	2	2	389000	3	2005
서울특별시	강남구	대치동	동부센트레빌	145.83	2021	2	3	392000	21	2005
서울특별시	강남구	대치동	동부센트레빌	161.47	2021	3	20	450000	14	2005
서울특별시	강남구	대치동	동부센트레빌	161.47	2021	5	2	440000	8	2005
서울특별시	강남구	대치동	동부센트레빌	161.47	2021	5	11	423000	6	2005
서울특별시	강남구	대치동	동부센트레빌	121.74	2021	7	14	390000	17	2005
서울특별시	강남구	대치동	동부센트레빌	145.83	2021	7	31	430000	12	2005
서울특별시	강남구	대치동	동부센트레빌	145.83	2021	8	27	417000	4	2005
서울특별시	강남구	대치동	동부센트레빌	161.47	2021	12	20	500000	13	2005
서울특별시	강남구	대치동	동부센트레빌	161.47	2021	12	20	500000	13	2005
서울특별시	강남구	대치동	래미안대치팰리스	151.31	2021	4	1	535000	25	2015
서울특별시	강남구	대치동	래미안대치팰리스	84.97	2021	5	1	303000	6	2015
서울특별시	강남구	대치동	래미안대치팰리스	84.98	2021	5	22	304000	2	2015
서울특별시	강남구	대치동	래미안대치팰리스	84.99	2021	5	29	304000	10	2015
서울특별시	강남구	대치동	래미안대치팰리스	114.15	2021	6	3	440000	21	2015
서울특별시	강남구	대치동	래미안대치팰리스	84.97	2021	6	18	312000	17	2015
서울특별시	강남구	대치동	래미안대치팰리스	94.5	2021	7	9	369000	19	2015
서울특별시	강남구	대치동	래미안대치팰리스	84.99	2021	7	14	308000	5	2015
서울특별시	강남구	대치동	래미안대치팰리스	94.49	2021	8	20	371000	12	2015
서울특별시	강남구	대치동	래미안대치팰리스	94.49	2021	10	9	375000	4	2015
서울특별시	강남구	대치동	래미안대치팰리스	94.5	2021	10	18	390000	28	2015
